X,Y
3427,-37.1671
3428,-36.1797
3429,-36.0197
3430,-38.3678
3431,-40.5218
3432,-41.2412
3433,-42.5643
3434,-47.5609
3435,-44.7978
3436,-48.2637
3437,-48.5004
3438,-52.0077
3439,-52.8905
3440,-52.1217
3441,-56.0376
3442,-57.6903
3443,-61.729
3444,-58.4951
3445,-58.3614
3446,-57.9188
3447,-57.3331
3448,-52.4058
3449,-54.8703
3450,-54.5203
3451,-55.5038
3452,-51.047
3453,-46.4534
3454,-45.5563
3455,-47.0794
3456,-46.1842
3457,-46.0423
3458,-43.9021
3459,-42.41
3460,-44.3418
3461,-40.1151
3462,-41.9586
3463,-40.3924
3464,-44.417
3465,-47.7051
3466,-47.8983
3467,-50.547
3468,-53.0443
3469,-50.9064
3470,-46.7309
3471,-49.2289
3472,-47.85
3473,-52.1945
3474,-48.8035
3475,-45.0752
3476,-46.2249
3477,-44.9701
3478,-41.1701
3479,-41.0082
3480,-39.0302
3481,-42.699
3482,-42.7409
3483,-45.792
3484,-48.5002
3485,-45.5414
3486,-49.2212
3487,-51.5289
3488,-46.8515
3489,-44.6162
3490,-45.0648
3491,-45.7661
3492,-42.6244
3493,-45.0831
3494,-48.0165
3495,-45.878
3496,-43.9785
3497,-48.1271
3498,-51.1468
3499,-54.4978
3500,-55.5035
3501,-54.6824
3502,-52.8228
3503,-48.881
3504,-48.2162
3505,-43.6517
3506,-41.7751
3507,-40.4157
3508,-39.0133
3509,-39.9983
3510,-42.5893
3511,-42.5523
3512,-40.5662
3513,-36.1957
3514,-34.2759
3515,-38.7602
3516,-36.6979
3517,-39.1662
3518,-41.8865
3519,-44.1925
3520,-46.217
3521,-41.3061
3522,-41.0363
3523,-43.8988
3524,-39.1766
3525,-43.9133
3526,-39.6685
3527,-41.021
3528,-44.8591
3529,-40.8478
3530,-36.9791
3531,-33.2207
3532,-28.3473
3533,-32.944
3534,-35.0064
3535,-32.618
3536,-33.1141
3537,-30.4201
3538,-28.5134
3539,-28.7541
3540,-31.2623
3541,-35.1479
3542,-35.6452
3543,-35.6522
3544,-31.3615
3545,-26.4159
3546,-30.1777
3547,-29.0648
3548,-26.363
3549,-29.0437
3550,-31.2007
3551,-28.7912
3552,-32.1308
3553,-35.6127
3554,-33.64
3555,-36.1124
3556,-35.5352
3557,-32.1693
3558,-29.8574
3559,-25.6756
3560,-21.6773
3561,-21.1081
3562,-25.7869
3563,-30.3101
3564,-34.0175
3565,-33.3828
3566,-29.2537
3567,-29.0651
3568,-28.6429
3569,-24.7829
3570,-23.2069
3571,-20.4944
3572,-19.5229
3573,-24.0182
3574,-23.0566
3575,-20.9033
3576,-21.9562
3577,-24.6449
3578,-28.4224
3579,-29.6043
3580,-29.8004
3581,-34.1925
3582,-35.9199
3583,-31.7249
3584,-33.0571
3585,-34.7761
3586,-32.7916
3587,-37.526
3588,-40.8275
3589,-44.2449
3590,-43.8552
3591,-39.6453
3592,-35.2033
3593,-33.3927
3594,-35.0495
3595,-35.0293
3596,-35.4437
3597,-34.5774
3598,-31.8748
3599,-29.1235
3600,-29.6228
3601,-28.6726
3602,-31.1985
3603,-27.1949
3604,-27.1936
3605,-31.1953
3606,-34.0765
3607,-37.1375
3608,-32.5678
3609,-27.9723
3610,-24.5548
3611,-22.8101
3612,-26.2383
3613,-31.047
3614,-28.861
3615,-32.098
3616,-32.531
3617,-32.1613
3618,-32.0417
3619,-31.8144
3620,-33.0043
3621,-28.6542
3622,-28.0187
3623,-25.1187
3624,-21.4251
3625,-24.4701
3626,-22.8108
3627,-27.0348
3628,-26.5496
3629,-27.4419
3630,-29.214
3631,-25.2655
3632,-21.2807
3633,-16.401
3634,-13.6321
3635,-12.7783
3636,-11.698
3637,-12.2747
3638,-9.85856
3639,-10.9027
3640,-12.8056
3641,-11.7604
3642,-8.67783
3643,-6.74806
3644,-5.20595
3645,-1.49161
3646,-5.90129
3647,-2.90313
3648,-1.72812
3649,-1.96267
3650,1.36077
3651,5.61013
3652,1.44401
3653,3.41388
3654,6.2558
3655,11.0286
3656,15.235
3657,15.7697
3658,20.7376
3659,22.4911
3660,18.6714
3661,21.7842
3662,25.9583
3663,25.3035
3664,20.7337
3665,17.8901
3666,21.657
3667,22.1392
3668,26.0509
3669,31.0368
3670,34.9785
3671,37.4452
3672,41.6988
3673,42.2638
3674,46.2058
3675,41.9783
3676,46.8027
3677,43.2098
3678,39.8813
3679,44.6711
3680,45.457
3681,49.9706
3682,53.4153
3683,48.5684
3684,44.8344
3685,41.4726
3686,44.7314
3687,45.3679
3688,40.4995
3689,39.3645
3690,38.6345
3691,41.3512
3692,37.1879
3693,40.6682
3694,37.701
3695,37.9416
3696,40.6881
3697,42.071
3698,43.4163
3699,47.7555
3700,47.6942
3701,48.9761
3702,47.2602
3703,43.7429
3704,48.3782
3705,46.2172
3706,41.5995
3707,41.4035
3708,39.2771
3709,35.9871
3710,33.7167
3711,37.8009
3712,33.6869
3713,34.7932
3714,36.2083
3715,38.1429
3716,37.6489
3717,37.2601
3718,36.4764
3719,40.2412
3720,36.5868
3721,34.6975
3722,39.1041
3723,36.2822
3724,33.1306
3725,35.4331
3726,32.6607
3727,36.7533
3728,35.226
3729,37.6637
3730,35.7553
3731,35.6197
3732,35.5762
3733,32.3725
3734,32.2604
3735,29.3502
3736,32.7698
3737,32.0571
3738,35.0924
3739,33.7827
3740,34.6107
3741,32.2982
3742,32.5564
3743,28.2498
3744,32.4248
3745,30.7123
3746,29.3867
3747,32.3293
3748,30.6978
3749,33.5856
3750,29.0088
3751,25.665
3752,29.0374
3753,29.4051
3754,32.7981
3755,35.0188
3756,36.5301
3757,39.7328
3758,41.9475
3759,37.0014
3760,40.3101
3761,41.0333
3762,36.5156
3763,40.7189
3764,43.4441
3765,47.0292
3766,44.0163
3767,41.4508
3768,40.5766
3769,38.5726
3770,36.1314
3771,37.1451
3772,41.2105
3773,41.5675
3774,38.7083
3775,41.3603
3776,44.6671
3777,47.1332
3778,49.463
3779,45.7844
3780,43.5588
3781,45.9103
3782,43.6569
3783,38.7824
3784,35.9638
3785,35.6835
3786,37.5473
3787,34.3649
3788,38.6878
3789,35.4694
3790,33.3129
3791,37.5273
3792,38.6126
3793,34.6851
3794,39.1552
3795,38.3838
3796,34.5319
3797,36.7243
3798,38.6273
3799,42.4545
3800,39.8354
3801,36.4066
3802,34.4971
3803,39.1404
3804,36.4977
3805,39.6761
3806,43.9158
3807,40.6967
3808,37.792
3809,34.8999
3810,34.7433
3811,38.1972
3812,42.5397
3813,40.1141
3814,40.1334
3815,44.0177
3816,47.5613
3817,42.5726
3818,47.5704
3819,43.5382
3820,48.4254
3821,45.2328
3822,44.428
3823,40.8868
3824,41.5224
3825,41.7539
3826,38.7396
3827,43.1717
3828,44.9877
3829,43.8758
3830,40.6007
3831,35.7518
3832,36.7013
3833,36.0998
3834,31.2716
3835,26.5396
3836,29.6027
3837,28.7173
3838,30.0591
3839,30.7432
3840,28.5695
3841,24.4113
3842,25.3507
3843,23.5196
3844,28.111
3845,23.6915
3846,19.138
3847,14.9179
3848,19.673
3849,19.3448
3850,23.9158
3851,23.4204
3852,20.9298
3853,20.5485
3854,21.4794
3855,17.8829
3856,14.1915
3857,11.5551
3858,8.60763
3859,4.14659
3860,2.95271
3861,0.719427
3862,-3.15437
3863,1.02767
3864,2.66471
3865,-0.522249
3866,-0.600439
3867,0.522002
3868,4.73
3869,4.14222
3870,5.44533
3871,2.34343
3872,4.68819
3873,8.92367
3874,9.34378
3875,4.40415
3876,1.30834
3877,3.26789
3878,3.58969
3879,3.73004
3880,5.93404
3881,7.03197
3882,6.93574
3883,4.8605
3884,9.03278
3885,8.47883
3886,11.9247
3887,7.65222
3888,8.69256
3889,4.11178
3890,5.09357
3891,5.74054
3892,2.88861
3893,1.26621
3894,-2.41122
3895,-1.7895
3896,-5.05946
3897,-9.81935
3898,-8.71294
3899,-4.28391
3900,-0.552465
3901,-3.68165
3902,-6.93231
3903,-7.82379
3904,-6.10069
3905,-3.05906
3906,-5.19447
3907,-1.88302
3908,1.58135
3909,1.3138
3910,1.54234
3911,4.7667
3912,3.13752
3913,1.60943
3914,6.13986
3915,3.29581
3916,5.40086
3917,2.59943
3918,-2.28337
3919,-1.01253
3920,-3.30398
3921,-5.86714
3922,-1.25316
3923,-1.72338
3924,-3.57461
3925,-7.4789
3926,-5.33987
3927,-8.73398
3928,-6.94107
3929,-4.53924
3930,-3.04946
3931,-6.33313
3932,-5.06605
3933,-3.95079
3934,-2.00696
3935,-1.60029
3936,-0.87373
3937,-0.142542
3938,3.82552
3939,3.23042
3940,-0.932033
3941,-2.43439
3942,-6.4764
3943,-4.01923
3944,-7.20198
3945,-2.38969
3946,-4.95627
3947,-7.82018
3948,-12.4583
3949,-8.31295
3950,-9.63579
3951,-5.59329
3952,-7.23298
3953,-9.17544
3954,-7.08086
3955,-3.27444
3956,-6.97025
3957,-9.28926
3958,-13.7612
3959,-15.9289
3960,-14.3182
3961,-11.6025
3962,-12.839
3963,-11.889
3964,-9.47562
3965,-11.8617
3966,-12.5316
3967,-10.3095
3968,-11.7305
3969,-7.75267
3970,-8.26557
3971,-13.0864
3972,-15.4341
3973,-17.9164
3974,-22.6479
3975,-22.7463
3976,-24.1188
3977,-28.0189
3978,-23.4418
3979,-26.9797
3980,-24.4306
3981,-22.3641
3982,-25.3793
3983,-28.1063
3984,-27.1268
3985,-27.1833
3986,-29.6634
3987,-32.9426
3988,-36.0485
3989,-37.9126
3990,-35.7293
3991,-32.7768
3992,-29.035
3993,-31.0698
3994,-27.8419
3995,-23.5051
3996,-25.2924
3997,-29.1493
3998,-31.242
3999,-29.4806
4000,-25.1849
4001,-24.3548
4002,-27.7174
4003,-30.0507
4004,-32.5248
4005,-33.4576
4006,-36.2266
4007,-38.5733
4008,-34.5039
4009,-34.2609
4010,-38.8461
4011,-39.6303
4012,-41.644
4013,-46.0914
4014,-48.6055
4015,-47.3826
4016,-47.426
4017,-43.3435
4018,-42.7576
4019,-39.4647
4020,-34.7872
4021,-35.8801
4022,-36.5956
4023,-36.7731
4024,-38.3581
4025,-40.6784
4026,-39.5125
4027,-35.018
4028,-36.0628
4029,-33.5143
4030,-32.7552
4031,-29.3125
4032,-24.6861
4033,-23.6214
4034,-19.3165
4035,-22.5978
4036,-17.6237
4037,-17.3545
4038,-21.6421
4039,-22.7778
4040,-20.1153
4041,-17.079
4042,-14.1643
4043,-9.79414
4044,-13.1116
4045,-9.1324
4046,-12.2929
4047,-14.3776
4048,-10.042
4049,-6.76957
4050,-3.48491
4051,-4.03437
4052,-1.68156
4053,-2.0989
4054,1.30257
4055,0.828598
4056,4.26233
4057,2.19697
4058,-1.41678
4059,-3.35238
4060,-6.59111
4061,-9.40945
4062,-12.3725
4063,-12.3912
4064,-11.0521
4065,-13.9538
4066,-18.0837
4067,-17.8784
4068,-19.231
4069,-14.4942
4070,-13.6323
4071,-14.3834
4072,-16.8481
4073,-14.0289
4074,-14.2946
4075,-17.3672
4076,-17.928
4077,-19.6347
4078,-20.3317
4079,-22.9585
4080,-20.3238
4081,-20.4996
4082,-16.7464
4083,-20.1469
4084,-20.5075
4085,-23.752
4086,-28.1568
4087,-24.2298
4088,-22.6763
4089,-23.1171
4090,-19.2248
4091,-14.8787
4092,-14.8805
4093,-19.7804
4094,-15.8154
4095,-19.6857
4096,-21.0026
4097,-17.9359
4098,-17.5673
4099,-14.2161
4100,-17.7217
4101,-19.1578
4102,-19.616
4103,-21.2515
4104,-24.8816
4105,-24.3786
4106,-28.548
4107,-26.0017
4108,-26.0369
4109,-24.6236
4110,-24.8065
4111,-29.0778
4112,-27.1477
4113,-29.6816
4114,-30.6288
4115,-31.3553
4116,-32.325
4117,-34.6046
4118,-39.1384
4119,-40.0896
4120,-39.818
4121,-36.9238
4122,-32.5803
4123,-36.2553
4124,-33.5254
4125,-34.9698
4126,-35.0461
4127,-38.3124
4128,-40.6308
4129,-38.116
4130,-39.7689
4131,-42.0746
4132,-46.4527
4133,-42.2522
4134,-39.0328
4135,-42.0853
4136,-41.1569
4137,-38.0871
4138,-38.2897
4139,-42.2639
4140,-38.6099
4141,-42.2894
4142,-40.7915
4143,-42.2278
4144,-37.878
4145,-37.5894
4146,-34.6833
4147,-31.1647
4148,-35.1633
4149,-36.5956
4150,-40.4312
4151,-39.8741
4152,-42.0987
4153,-44.158
4154,-48.7845
4155,-52.8837
4156,-56.2747
4157,-58.0226
4158,-55.9236
4159,-58.5991
4160,-60.9402
4161,-58.6624
4162,-55.9993
4163,-56.7178
4164,-53.516
4165,-53.5171
4166,-49.5688
4167,-50.4247
4168,-46.0006
4169,-41.165
4170,-45.8688
4171,-47.0659
4172,-51.6437
4173,-51.7056
4174,-53.4847
4175,-54.4134
4176,-51.6021
4177,-56.0718
4178,-53.9821
4179,-58.1266
4180,-56.3197
4181,-51.608
4182,-51.9542
4183,-51.6173
4184,-49.6587
4185,-49.8033
4186,-52.8665
4187,-51.3046
4188,-52.8198
4189,-52.3421
4190,-52.6971
4191,-55.3274
4192,-60.153
4193,-62.5028
4194,-59.5758
4195,-61.5734
4196,-62.5697
4197,-62.2519
4198,-60.9577
4199,-58.5783
4200,-54.3813
4201,-49.8609
4202,-48.6876
4203,-44.4393
4204,-48.1417
4205,-48.2897
4206,-43.3954
4207,-45.811
4208,-48.2455
4209,-45.4218
4210,-46.6128
4211,-44.0996
4212,-43.2102
4213,-43.3728
4214,-43.1623
4215,-38.6831
4216,-33.901
4217,-38.2249
4218,-39.937
4219,-40.8614
4220,-45.2187
4221,-43.2052
4222,-43.1242
4223,-44.4055
4224,-44.8354
4225,-46.3709
4226,-48.8532
4227,-50.3338
4228,-54.9807
4229,-52.0079
4230,-48.2094
4231,-48.015
4232,-52.2063
4233,-57.1662
4234,-58.8968
4235,-63.799
4236,-63.4175
4237,-62.2098
4238,-64.6102
4239,-66.8672
4240,-71.8499
4241,-67.2862
4242,-70.4147
4243,-66.7202
4244,-67.6402
4245,-71.0065
4246,-71.3147
4247,-66.7795
4248,-64.2377
4249,-64.5312
4250,-63.0466
4251,-62.4906
4252,-66.8052
4253,-65.5401
4254,-60.6905
4255,-64.6204
4256,-65.6679
4257,-65.1574
4258,-64.4157
4259,-60.2233
4260,-65.2211
4261,-61.3498
4262,-61.7015
4263,-60.7008
4264,-58.998
4265,-55.9687
4266,-55.9613
4267,-55.5586
4268,-55.0091
4269,-54.0841
4270,-58.7014
4271,-62.0911
4272,-58.7986
4273,-58.873
4274,-61.6932
4275,-61.6132
4276,-57.6259
4277,-57.816
4278,-54.2213
4279,-55.4144
4280,-59.5608
4281,-59.703
4282,-64.4277
4283,-68.3603
4284,-71.9063
4285,-69.7065
4286,-70.3086
4287,-69.9385
4288,-71.8528
4289,-75.5594
4290,-79.2071
4291,-77.4822
4292,-81.9167
4293,-86.3939
4294,-85.9923
4295,-87.0635
4296,-83.5509
4297,-84.3198
4298,-85.5879
4299,-90.1764
4300,-93.992
4301,-95.8701
4302,-93.2766
4303,-93.0804
4304,-97.4026
4305,-100.649
4306,-102.383
4307,-103.165
4308,-98.1974
4309,-102.645
4310,-105.176
4311,-102.376
4312,-102.718
4313,-100.954
4314,-97.7247
4315,-101.784
4316,-97.9484
4317,-101.031
4318,-98.9776
4319,-94.0323
4320,-90.5038
4321,-93.7928
4322,-89.2792
4323,-89.5942
4324,-85.7164
4325,-82.2483
4326,-84.1259
4327,-87.6029
4328,-86.5791
4329,-84.915
4330,-85.1279
4331,-81.8037
4332,-81.9325
4333,-77.7592
4334,-80.8076
4335,-81.3862
4336,-86.2148
4337,-88.5881
4338,-92.4942
4339,-89.1362
4340,-87.9362
4341,-86.8794
4342,-83.562
4343,-87.6944
4344,-86.8825
4345,-86.3964
4346,-82.9651
4347,-83.452
4348,-78.6124
4349,-75.6416
4350,-76.7811
4351,-77.8482
4352,-77.812
4353,-79.0293
4354,-83.3931
4355,-80.3048
4356,-80.5186
4357,-84.5543
4358,-88.2738
4359,-88.6946
4360,-85.4131
4361,-89.044
4362,-91.3598
4363,-88.1713
4364,-87.0436
4365,-82.4863
4366,-84.3942
4367,-85.1321
4368,-87.6484
4369,-92.6115
4370,-96.7795
4371,-94.8648
4372,-94.7361
4373,-92.1944
4374,-92.6792
4375,-88.986
4376,-84.9765
4377,-85.5485
4378,-89.6924
4379,-90.0842
4380,-93.4219
4381,-91.8206
4382,-91.7568
4383,-89.5355
4384,-87.6251
4385,-89.5374
4386,-88.1687
4387,-92.8207
4388,-91.4308
4389,-94.8421
4390,-92.0694
4391,-93.3881
4392,-96.2583
4393,-100.125
4394,-98.0179
4395,-102.903
4396,-105.312
4397,-107.883
4398,-107.975
4399,-108.958
4400,-107.042
4401,-110.508
4402,-107.442
4403,-108.659
4404,-109.301
4405,-113.493
4406,-109.251
4407,-108.104
4408,-103.468
4409,-101.434
4410,-96.4795
4411,-91.4973
4412,-90.1772
4413,-92.9487
4414,-90.1784
4415,-90.6352
4416,-90.7574
4417,-92.1235
4418,-95.2179
4419,-94.0005
4420,-90.3693
4421,-86.2583
4422,-82.5697
4423,-87.3486
4424,-90.3514
4425,-93.502
4426,-96.1449
4427,-100.448
4428,-101.247
4429,-99.0873
4430,-98.1684
4431,-94.939
4432,-96.64
4433,-94.7588
4434,-91.3131
4435,-93.3487
4436,-90.0092
4437,-86.1315
4438,-90.0255
4439,-86.4038
4440,-82.9524
4441,-85.4748
4442,-82.5175
4443,-85.6983
4444,-90.3362
4445,-93.6254
4446,-91.7785
4447,-93.0856
4448,-91.023
4449,-92.5373
4450,-91.2638
4451,-95.2929
4452,-90.9564
4453,-88.5701
4454,-86.0711
4455,-85.4381
4456,-82.5023
4457,-83.0657
4458,-86.5728
4459,-85.0367
4460,-85.6037
4461,-89.8255
4462,-87.8068
4463,-87.825
4464,-89.5119
4465,-90.4878
4466,-93.2219
4467,-97.8958
4468,-97.9427
4469,-95.8091
4470,-97.5316
4471,-99.9831
4472,-98.2576
4473,-95.3171
4474,-93.6527
4475,-90.9498
4476,-90.5881
4477,-95.2948
4478,-97.2083
4479,-93.2096
4480,-91.4104
4481,-86.7657
4482,-83.2445
4483,-86.3118
4484,-84.2658
4485,-82.449
4486,-81.0879
4487,-77.6156
4488,-72.8128
4489,-74.7466
4490,-69.9084
4491,-70.1704
4492,-74.9981
4493,-78.5605
4494,-74.3246
4495,-79.0191
4496,-79.2416
4497,-81.9595
4498,-84.597
4499,-88.094
4500,-84.1696
4501,-81.9868
4502,-84.9199
4503,-84.5795
4504,-82.7526
4505,-79.9919
4506,-75.1624
4507,-73.2043
4508,-72.2721
4509,-71.703
4510,-76.5888
4511,-76.3407
4512,-72.738
4513,-68.9306
4514,-72.702
4515,-73.4425
4516,-68.8884
4517,-65.4731
4518,-68.0057
4519,-63.1759
4520,-66.5142
4521,-64.1396
4522,-68.7507
4523,-68.4391
4524,-69.5243
4525,-67.928
4526,-70.2074
4527,-73.1916
4528,-70.0283
4529,-74.4375
4530,-69.6791
4531,-65.2707
4532,-65.5112
4533,-66.1133
4534,-69.3719
4535,-69.9938
4536,-65.7497
4537,-68.6568
4538,-73.1291
4539,-73.9562
4540,-78.7697
4541,-83.3955
4542,-83.2603
4543,-81.1378
4544,-76.8872
4545,-77.7718
4546,-74.4044
4547,-70.7584
4548,-66.0555
4549,-63.1843
4550,-67.9852
4551,-63.2871
4552,-61.1337
4553,-63.9087
4554,-65.5829
4555,-60.9508
4556,-58.8251
4557,-61.6097
4558,-62.9506
4559,-62.2261
4560,-66.7526
4561,-66.2353
4562,-62.3996
4563,-61.2637
4564,-60.9488
4565,-64.5103
4566,-63.4432
4567,-59.1554
4568,-57.6932
4569,-60.527
4570,-65.0736
4571,-65.9542
4572,-70.479
4573,-74.868
4574,-77.4166
4575,-80.4791
4576,-80.9138
4577,-84.1027
4578,-80.242
4579,-78.2409
4580,-81.7345
4581,-79.5992
4582,-77.9668
4583,-82.2092
4584,-79.0717
4585,-77.4983
4586,-80.7544
4587,-78.8667
4588,-78.6414
4589,-79.1382
4590,-83.8244
4591,-85.8622
4592,-88.055
4593,-90.1564
4594,-92.2418
4595,-92.8222
4596,-96.0888
4597,-98.078
4598,-101.452
4599,-101.57
4600,-98.2358
4601,-97.6207
4602,-100.342
4603,-96.6219
4604,-97.0934
4605,-100.295
4606,-104.704
4607,-107.375
4608,-107.702
4609,-109.109
4610,-109.181
4611,-112.234
4612,-109.844
4613,-106.711
4614,-102.297
4615,-104.5
4616,-100.851
4617,-98.2928
4618,-98.5543
4619,-99.9957
4620,-102.283
4621,-101.35
4622,-104.2
4623,-105.879
4624,-107.839
4625,-103.391
4626,-100.304
4627,-98.5392
4628,-100.126
4629,-99.7329
4630,-103.372
4631,-99.2556
4632,-94.8319
4633,-98.502
4634,-102.993
4635,-107.793
4636,-106.068
4637,-101.642
4638,-104.224
4639,-107.454
4640,-104.366
4641,-108.516
4642,-109.033
4643,-104.416
4644,-99.7458
4645,-100.861
4646,-104.232
4647,-106.949
4648,-107.834
4649,-107.035
4650,-106.977
4651,-104.062
4652,-108.439
4653,-106.894
4654,-110.717
4655,-113.202
4656,-109.793
4657,-111.73
4658,-108.649
4659,-105.938
4660,-110.144
4661,-108.95
4662,-111.352
4663,-110.605
4664,-106.571
4665,-103.481
4666,-100.265
4667,-102.403
4668,-99.5821
4669,-103.547
4670,-100.638
4671,-102.671
4672,-101.469
4673,-97.6812
4674,-97.5835
4675,-94.7317
4676,-94.8956
4677,-93.1755
4678,-95.772
4679,-96.2279
4680,-94.2986
4681,-97.3163
4682,-93.2484
4683,-96.9281
4684,-99.2764
4685,-99.9715
4686,-98.7755
4687,-95.1397
4688,-99.2013
4689,-103.35
4690,-107.136
4691,-110.019
4692,-113.845
4693,-111.952
4694,-109.53
4695,-113.892
4696,-111.421
4697,-109.55
4698,-112.562
4699,-110.303
4700,-106.753
4701,-105.91
4702,-102.459
4703,-100.537
4704,-96.5925
4705,-99.2794
4706,-98.408
4707,-100.347
4708,-103.898
4709,-102.615
4710,-103.925
4711,-107.15
4712,-107.16
4713,-103.287
4714,-102.757
4715,-98.8994
4716,-103.801
4717,-102.822
4718,-104.547
4719,-100.443
4720,-105.158
4721,-101.023
4722,-100.573
4723,-99.2982
4724,-98.9968
4725,-102.955
4726,-105.35
4727,-104.557
4728,-101.133
4729,-98.9983
4730,-102.015
4731,-101.78
4732,-98.7513
4733,-95.8806
4734,-99.6327
4735,-100.183
4736,-98.3205
4737,-102.378
4738,-97.8009
4739,-101.532
4740,-102.14
4741,-106.658
4742,-111.04
4743,-106.965
4744,-111.201
4745,-110.307
4746,-107.49
4747,-105.312
4748,-108.228
4749,-104.071
4750,-100.987
4751,-102.83
4752,-100.36
4753,-96.8649
4754,-100.707
4755,-102.485
4756,-98.5024
4757,-103.127
4758,-101.729
4759,-102.215
4760,-102.03
4761,-102.907
4762,-105.398
4763,-109.76
4764,-107.878
4765,-109.069
4766,-111.992
4767,-108.324
4768,-104.096
4769,-103.078
4770,-104.531
4771,-106.262
4772,-108.876
4773,-105.862
4774,-109.08
4775,-111.937
4776,-109.922
4777,-112.907
4778,-112.93
4779,-115.363
4780,-118.824
4781,-115.432
4782,-114.727
4783,-112.637
4784,-110.4
4785,-107.076
4786,-103.068
4787,-99.3236
4788,-103.938
4789,-100.818
4790,-96.7536
4791,-98.4865
4792,-97.607
4793,-92.6125
4794,-91.7864
4795,-91.6964
4796,-90.6762
4797,-86.7637
4798,-84.8707
4799,-88.8339
4800,-92.7578
4801,-97.5274
4802,-97.886
4803,-102.109
4804,-98.0111
4805,-97.4797
4806,-98.6441
4807,-98.8931
4808,-103.059
4809,-104.236
4810,-100.916
4811,-102.085
4812,-101.128
4813,-100.937
4814,-96.2871
4815,-96.2809
4816,-91.8464
4817,-92.8385
4818,-89.334
4819,-89.2095
4820,-92.0543
4821,-87.5145
4822,-90.8541
4823,-87.4453
4824,-89.8095
4825,-92.4596
4826,-90.1673
4827,-92.6173
4828,-94.7654
4829,-98.4637
4830,-95.0082
4831,-90.7525
4832,-93.1316
4833,-94.6744
4834,-95.4145
4835,-92.4454
4836,-89.6985
4837,-87.6438
4838,-86.4434
4839,-84.7689
4840,-82.2493
4841,-80.0767
4842,-81.4256
4843,-78.6336
4844,-75.2237
4845,-75.7373
4846,-71.5919
4847,-76.4245
4848,-80.1989
4849,-77.8712
4850,-77.7284
4851,-76.6076
4852,-80.0825
4853,-79.7071
4854,-75.8831
4855,-78.7556
4856,-77.4209
4857,-80.5982
4858,-84.1313
4859,-83.3798
4860,-87.4751
4861,-89.6265
4862,-85.6813
4863,-88.835
4864,-90.9952
4865,-89.8147
4866,-90.5063
4867,-90.0458
4868,-93.5975
4869,-96.8101
4870,-101.007
4871,-101.638
4872,-97.3909
4873,-93.0243
4874,-90.5491
4875,-90.4053
4876,-86.794
4877,-91.3023
4878,-95.9067
4879,-100.035
4880,-104.77
4881,-101.702
4882,-105.248
4883,-110.008
4884,-108.59
4885,-106.399
4886,-102.938
4887,-101.077
4888,-105.591
4889,-109.499
4890,-105.52
4891,-109.307
4892,-108.553
4893,-111.049
4894,-112.053
4895,-107.156
4896,-106.595
4897,-101.672
4898,-100.648
4899,-104.207
4900,-101.691
4901,-106.603
4902,-108.267
4903,-104.202
4904,-101.913
4905,-102.26
4906,-101.077
4907,-100.18
4908,-96.4855
4909,-97.936
4910,-101.46
4911,-98.1527
4912,-93.3866
4913,-91.0127
4914,-95.586
4915,-93.818
4916,-96.6527
4917,-97.2436
4918,-99.2803
4919,-101.014
4920,-104.819
4921,-103.408
4922,-101.255
4923,-97.3119
4924,-97.781
4925,-98.7991
4926,-102.241
4927,-107.061
4928,-106.594
4929,-109.523
4930,-113.791
4931,-113.846
4932,-115.748
4933,-119.846
4934,-118.782
4935,-121.25
4936,-118.923
4937,-118.736
4938,-116.353
4939,-119.327
4940,-117.971
4941,-114.406
4942,-109.839
4943,-111.324
4944,-108.273
4945,-103.518
4946,-102.62
4947,-106.191
4948,-109.971
4949,-110.766
4950,-111.715
4951,-112.708
4952,-114.239
4953,-118.121
4954,-122.329
4955,-121.007
4956,-122.953
4957,-122.606
4958,-125.978
4959,-121.384
4960,-123.314
4961,-122.368
4962,-126.929
4963,-125.574
4964,-124.48
4965,-120.878
4966,-120.17
4967,-121.832
4968,-119.784
4969,-124.119
4970,-119.223
4971,-116.8
4972,-114.187
4973,-118.737
4974,-123.319
4975,-125.547
4976,-128.135
4977,-132.032
4978,-134.934
4979,-136.761
4980,-136.392
4981,-135.085
4982,-135.096
4983,-131.003
4984,-127.088
4985,-127.763
4986,-127.911
4987,-124.678
4988,-124.758
4989,-121.25
4990,-116.911
4991,-119.096
4992,-118.053
4993,-122.02
4994,-124.072
4995,-124.442
4996,-129.233
4997,-129.124
4998,-133.016
4999,-134.929
5000,-131.33
5001,-128.29
5002,-128.836
5003,-130.017
5004,-127.192
5005,-131.717
5006,-127.325
5007,-126.476
5008,-128.618
5009,-132.602
5010,-137.477
5011,-137.305
5012,-135.346
5013,-135.065
5014,-136.326
5015,-140.082
5016,-138.275
5017,-137.474
5018,-140.535
5019,-144.753
5020,-142.92
5021,-141.573
5022,-146.121
5023,-145.259
5024,-147.186
5025,-147.031
5026,-145.732
5027,-143.94
5028,-144.284
5029,-144.414
5030,-140.256
5031,-144.251
5032,-143.018
5033,-138.322
5034,-139.144
5035,-143.541
5036,-147.342
5037,-149.456
5038,-150.543
5039,-147.423
5040,-144.583
5041,-141.28
5042,-137.18
5043,-133.888
5044,-136.492
5045,-136.557
5046,-136.254
5047,-133.86
5048,-138.684
5049,-142.694
5050,-142.701
5051,-146.629
5052,-148.168
5053,-143.461
5054,-143.454
5055,-145.912
5056,-150.023
5057,-148.392
5058,-152.369
5059,-152.083
5060,-150.847
