MISSOURI:145	{{{-94.0592 37.0481} {-94.0628 36.9318} {-94.0628 36.9318} {-94.0689 36.7478} {-94.0689 36.7478} {-94.6184 36.7665} {-94.6184 36.7665} {-94.6181 36.9989} {-94.6181 36.9989} {-94.6181 37.0568} {-94.6181 37.0568} {-94.0592 37.0481}}}	0.079
MISSOURI:147	{{{-94.9149 40.5751} {-94.6324 40.5713} {-94.6324 40.5713} {-94.5983 40.3867} {-94.5983 40.3867} {-94.6059 40.1261} {-94.6059 40.1261} {-95.043 40.1301} {-95.043 40.1301} {-95.0714 40.2605} {-95.1809 40.2617} {-95.1809 40.2617} {-95.2024 40.5785} {-95.2024 40.5785} {-94.9149 40.5751}}}	0.059
MISSOURI:149	{{{-91.223 36.8839} {-91.2248 36.8257} {-91.116 36.8236} {-91.116 36.8236} {-91.1264 36.4977} {-91.1264 36.4977} {-91.4071 36.4971} {-91.4071 36.4971} {-91.4498 36.4976} {-91.4498 36.4976} {-91.6724 36.4995} {-91.6724 36.4995} {-91.658 36.8891} {-91.658 36.8891} {-91.223 36.8839}}}	0.09
MISSOURI:151	{{{-91.6476 38.7034} {-91.6404 38.7038} {-91.6404 38.7038} {-91.6447 38.2885} {-91.6447 38.2885} {-92.196 38.2922} {-92.196 38.2922} {-92.1946 38.3356} {-92.1946 38.3356} {-92.1217 38.3913} {-92.1673 38.4697} {-92.0435 38.4665} {-91.948 38.5946} {-91.948 38.5946} {-91.863 38.6673} {-91.6476 38.7034}}}	0.099
MISSOURI:153	{{{-92.1124 36.7942} {-92.1203 36.4989} {-92.1203 36.4989} {-92.1505 36.4986} {-92.1505 36.4986} {-92.5291 36.4986} {-92.5291 36.4986} {-92.7725 36.4976} {-92.7725 36.4976} {-92.7653 36.8061} {-92.7653 36.8061} {-92.1124 36.7942}}}	0.076
MISSOURI:155	{{{-89.5457 36.3368} {-89.6128 36.3104} {-89.5346 36.2546} {-89.6958 36.2528} {-89.6294 36.1853} {-89.6294 36.1853} {-89.5935 36.1281} {-89.6789 36.0846} {-89.7069 36.0019} {-89.7069 36.0019} {-89.9592 35.9991} {-89.9592 35.9991} {-89.9614 36.3888} {-89.9614 36.3888} {-89.7525 36.3864} {-89.7238 36.4265} {-89.592 36.4028} {-89.5457 36.3368}}}	0.121
MISSOURI:157	{{{-89.6742 37.8031} {-89.6678 37.7585} {-89.512 37.6855} {-89.5217 37.5721} {-89.5217 37.5721} {-89.5217 37.5662} {-89.5217 37.5662} {-89.8612 37.5993} {-89.8612 37.5993} {-90.1469 37.5973} {-90.1469 37.5973} {-90.1469 37.6416} {-90.1469 37.6416} {-90.1107 37.6713} {-90.1107 37.6713} {-89.938 37.875} {-89.938 37.875} {-89.844 37.9053} {-89.6742 37.8031}}}	0.072
MISSOURI:159	{{{-93.0503 38.9282} {-93.06 38.6931} {-93.06 38.6931} {-93.0672 38.5301} {-93.0672 38.5301} {-93.2904 38.5354} {-93.2918 38.5063} {-93.5126 38.5124} {-93.5126 38.5124} {-93.5111 38.5562} {-93.5111 38.5562} {-93.4971 38.9284} {-93.4971 38.9284} {-93.4964 38.9429} {-93.4964 38.9429} {-93.0503 38.9282}}}	0.081
MISSOURI:161	{{{-91.5345 38.1525} {-91.5288 37.789} {-91.5288 37.789} {-91.8055 37.7913} {-91.8091 37.5989} {-91.8091 37.5989} {-92.0291 37.6026} {-92.0291 37.6026} {-92.0212 38.0106} {-92.0212 38.0106} {-91.8953 38.0512} {-91.6325 38.051} {-91.6304 38.1535} {-91.6304 38.1535} {-91.5345 38.1525}}}	0.071
MISSOURI:163	{{{-90.7219 39.2241} {-91.1828 39.2272} {-91.1853 39.1392} {-91.2603 39.1398} {-91.2603 39.1398} {-91.4089 39.1425} {-91.4089 39.1425} {-91.4383 39.3186} {-91.4383 39.3186} {-91.4602 39.4508} {-91.1781 39.5982} {-91.1781 39.5982} {-91.0277 39.4411} {-90.9369 39.3997} {-90.9369 39.3997} {-90.7689 39.2974} {-90.7219 39.2241}}}	0.083
MISSOURI:165	{{{-95.103 39.5333} {-94.6012 39.5303} {-94.6012 39.5303} {-94.6008 39.4561} {-94.6008 39.4561} {-94.6016 39.1596} {-94.6016 39.1596} {-94.7746 39.1989} {-94.7746 39.1989} {-94.8995 39.2997} {-94.879 39.3757} {-94.9691 39.4188} {-94.9691 39.4188} {-95.103 39.5333}}}	0.08
MISSOURI:167	{{{-93.5732 37.8281} {-93.1878 37.8028} {-93.1878 37.8028} {-93.1827 37.4172} {-93.1827 37.4172} {-93.621 37.4274} {-93.621 37.4274} {-93.6159 37.5726} {-93.6159 37.5726} {-93.6285 37.8294} {-93.6285 37.8294} {-93.5732 37.8281}}}	0.089
MISSOURI:169	{{{-92.1853 38.0163} {-92.0212 38.0106} {-92.0212 38.0106} {-92.0291 37.6026} {-92.0291 37.6026} {-92.2495 37.6045} {-92.2495 37.6045} {-92.2488 37.6484} {-92.4135 37.714} {-92.4092 37.8592} {-92.4092 37.8592} {-92.4064 38.0212} {-92.4064 38.0212} {-92.1853 38.0163}}}	0.068
MISSOURI:171	{{{-92.7143 40.5894} {-92.6766 40.5} {-92.6842 40.3435} {-92.6842 40.3435} {-92.8557 40.3427} {-92.8557 40.3427} {-92.8554 40.3858} {-93.3672 40.3829} {-93.3672 40.3829} {-93.3744 40.5803} {-93.3744 40.5803} {-93.0973 40.5839} {-93.0973 40.5839} {-92.7143 40.5894}}}	0.074
MISSOURI:173	{{{-91.3052 39.684} {-91.1781 39.5982} {-91.1781 39.5982} {-91.4602 39.4508} {-91.4383 39.3186} {-91.4383 39.3186} {-91.7179 39.3391} {-91.7179 39.3391} {-91.7151 39.6576} {-91.7151 39.6576} {-91.7154 39.6865} {-91.3052 39.684}}}	0.08
MISSOURI:175	{{{-92.3008 39.6053} {-92.3102 39.3478} {-92.3102 39.3478} {-92.3145 39.2464} {-92.3145 39.2464} {-92.4301 39.2488} {-92.4301 39.2488} {-92.7075 39.3216} {-92.7075 39.3216} {-92.6921 39.6103} {-92.6921 39.6103} {-92.3008 39.6053}}}	0.094
MISSOURI:177	{{{-93.7592 39.5246} {-93.7584 39.207} {-93.7584 39.207} {-93.8241 39.2149} {-94.1048 39.1435} {-94.1048 39.1435} {-94.2125 39.207} {-94.2125 39.207} {-94.2107 39.4546} {-94.2107 39.4546} {-94.2085 39.5272} {-94.2085 39.5272} {-93.7592 39.5246}}}	0.083
MISSOURI:179	{{{-90.7356 37.271} {-90.7797 37.0503} {-90.7797 37.0503} {-90.9646 37.0536} {-91.0177 37.0957} {-91.0177 37.0957} {-91.0346 37.1693} {-91.1595 37.255} {-91.1753 37.4148} {-91.2119 37.4153} {-91.2119 37.4153} {-91.2108 37.5013} {-91.3142 37.5051} {-91.3124 37.5928} {-91.1552 37.5881} {-91.1552 37.5881} {-90.7689 37.603} {-90.7729 37.3736} {-90.7356 37.271}}}	0.127
MISSOURI:181	{{{-90.6627 36.8114} {-90.592 36.6793} {-90.5762 36.4986} {-90.5762 36.4986} {-90.7844 36.4985} {-90.7844 36.4985} {-91.1264 36.4977} {-91.1264 36.4977} {-91.116 36.8236} {-91.116 36.8236} {-90.6627 36.8114}}}	0.095
MISSOURI:183	{{{-90.2761 38.9235} {-90.1157 38.852} {-90.1179 38.8057} {-90.1179 38.8057} {-90.2952 38.8878} {-90.4409 38.8285} {-90.5339 38.6923} {-90.7323 38.6395} {-90.7323 38.6395} {-90.9172 38.5348} {-90.9646 38.5476} {-90.9646 38.5476} {-90.9585 38.8709} {-90.9585 38.8709} {-90.8303 38.8779} {-90.6656 38.9341} {-90.6656 38.9341} {-90.5482 38.8725} {-90.452 38.9674} {-90.452 38.9674} {-90.2761 38.9235}}}	0.087
MISSOURI:185	{{{-93.5233 38.2101} {-93.504 38.0718} {-93.504 38.0718} {-93.5119 37.9159} {-93.5732 37.8281} {-93.5732 37.8281} {-93.6285 37.8294} {-93.6285 37.8294} {-93.8112 37.8346} {-93.8087 37.8922} {-94.0657 37.901} {-94.0657 37.901} {-94.0585 38.0366} {-94.0585 38.0366} {-94.0499 38.214} {-94.0499 38.214} {-93.5233 38.2101}}}	0.103
MISSOURI:186	{{{-90.2072 38.0882} {-89.9973 37.9632} {-89.938 37.875} {-89.938 37.875} {-90.1107 37.6713} {-90.1107 37.6713} {-90.2 37.6695} {-90.4592 37.8789} {-90.3228 37.9817} {-90.4161 38.0423} {-90.4161 38.0423} {-90.2528 38.1277} {-90.2528 38.1277} {-90.2072 38.0882}}}	0.093
MISSOURI:187	{{{-90.4161 38.0423} {-90.3228 37.9817} {-90.4592 37.8789} {-90.2 37.6695} {-90.1107 37.6713} {-90.1107 37.6713} {-90.1469 37.6416} {-90.1469 37.6416} {-90.5349 37.6437} {-90.5349 37.6437} {-90.648 37.6428} {-90.6451 37.7348} {-90.6451 37.7348} {-90.6401 38.0765} {-90.6401 38.0765} {-90.5834 38.0035} {-90.4161 38.0423}}}	0.109
MISSOURI:189	{{{-90.1179 38.8057} {-90.1663 38.7726} {-90.1663 38.7726} {-90.2517 38.719} {-90.3206 38.5941} {-90.2578 38.5318} {-90.2578 38.5318} {-90.2665 38.5228} {-90.2665 38.5228} {-90.3422 38.387} {-90.3422 38.387} {-90.4054 38.5011} {-90.5891 38.5016} {-90.7363 38.4667} {-90.7363 38.4667} {-90.7323 38.6395} {-90.7323 38.6395} {-90.5339 38.6923} {-90.4409 38.8285} {-90.2952 38.8878} {-90.1179 38.8057}}}	0.096
MISSOURI:195	{{{-93.1045 39.3836} {-92.8493 39.2262} {-92.8493 39.2262} {-92.9444 39.1235} {-92.9347 39.0645} {-92.9347 39.0645} {-93.0503 38.9282} {-93.0503 38.9282} {-93.4964 38.9429} {-93.4964 38.9429} {-93.4774 39.2928} {-93.4774 39.2928} {-93.4074 39.2287} {-93.3378 39.3061} {-93.2301 39.3279} {-93.1773 39.4117} {-93.1045 39.3836}}}	0.079
MISSOURI:197	{{{-92.35 40.3464} {-92.6842 40.3435} {-92.6842 40.3435} {-92.6766 40.5} {-92.7143 40.5894} {-92.7143 40.5894} {-92.6379 40.5908} {-92.6379 40.5908} {-92.3507 40.5973} {-92.3507 40.5973} {-92.35 40.3464}}}	0.078
MISSOURI:199	{{{-91.943 40.6058} {-91.9502 40.3008} {-91.9502 40.3008} {-92.3479 40.3028} {-92.3479 40.3028} {-92.35 40.3464} {-92.35 40.3464} {-92.3507 40.5973} {-92.3507 40.5973} {-92.1799 40.6005} {-92.1799 40.6005} {-91.943 40.6058}}}	0.122
MISSOURI:201	{{{-89.3146 37.0105} {-89.5199 36.8696} {-89.5199 36.8696} {-89.6918 36.8595} {-89.6918 36.8595} {-89.6879 36.9276} {-89.7862 37.0834} {-89.765 37.126} {-89.765 37.126} {-89.6207 37.2329} {-89.489 37.2514} {-89.489 37.2514} {-89.3781 37.0394} {-89.3146 37.0105}}}	0.092
MISSOURI:203	{{{-91.2119 37.4153} {-91.1753 37.4148} {-91.1595 37.255} {-91.0346 37.1693} {-91.0177 37.0957} {-91.0177 37.0957} {-91.2172 37.0862} {-91.223 36.8839} {-91.223 36.8839} {-91.658 36.8891} {-91.658 36.8891} {-91.6555 37.0489} {-91.6555 37.0489} {-91.6469 37.4227} {-91.6469 37.4227} {-91.2119 37.4153}}}	0.096
MISSOURI:205	{{{-91.9527 39.9494} {-91.8403 39.9482} {-91.8403 39.9482} {-91.8472 39.6585} {-91.8472 39.6585} {-92.1849 39.6629} {-92.1867 39.604} {-92.2994 39.6053} {-92.2994 39.6053} {-92.2886 39.9522} {-92.2886 39.9522} {-91.9527 39.9494}}}	0.081
MISSOURI:207	{{{-89.8666 37.1262} {-89.765 37.126} {-89.765 37.126} {-89.7862 37.0834} {-89.6879 36.9276} {-89.6918 36.8595} {-89.6918 36.8595} {-89.7008 36.6275} {-89.9592 36.6292} {-89.9592 36.6292} {-90.1484 36.6306} {-90.1484 36.6306} {-90.1516 36.7156} {-90.2586 36.922} {-90.2586 36.922} {-90.1118 37.0412} {-90.1118 37.0412} {-89.9592 37.0544} {-89.9596 37.1272} {-89.8666 37.1262}}}	0.09
MISSOURI:209	{{{-93.3044 36.8168} {-93.3152 36.4981} {-93.3152 36.4981} {-93.5844 36.4989} {-93.5844 36.4989} {-93.574 36.82} {-93.6109 36.9229} {-93.6109 36.9229} {-93.6102 36.9958} {-93.6102 36.9958} {-93.3378 36.9925} {-93.3424 36.8172} {-93.3044 36.8168}}}	0.09
MISSOURI:211	{{{-92.8557 40.3427} {-92.8561 40.0372} {-92.8561 40.0372} {-93.3618 40.0331} {-93.3618 40.0331} {-93.3672 40.2663} {-93.3672 40.2663} {-93.3672 40.3829} {-93.3672 40.3829} {-92.8554 40.3858} {-92.8557 40.3427}}}	0.064
MISSOURI:213	{{{-92.9092 36.8092} {-92.7653 36.8061} {-92.7653 36.8061} {-92.7725 36.4976} {-92.7725 36.4976} {-92.8539 36.4979} {-92.8539 36.4979} {-93.2969 36.4982} {-93.2969 36.4982} {-93.3152 36.4981} {-93.3152 36.4981} {-93.3044 36.8168} {-93.3044 36.8168} {-92.9092 36.8092}}}	0.086
MISSOURI:215	{{{-92.0291 37.6026} {-91.8091 37.5989} {-91.8091 37.5989} {-91.7549 37.5987} {-91.7549 37.4241} {-91.6469 37.4227} {-91.6469 37.4227} {-91.6555 37.0489} {-91.6555 37.0489} {-92.0891 37.0562} {-92.0891 37.0562} {-92.2513 37.0597} {-92.2513 37.0597} {-92.2527 37.4729} {-92.2527 37.4729} {-92.2495 37.6045} {-92.2495 37.6045} {-92.0291 37.6026}}}	0.088
MISSOURI:217	{{{-94.0585 38.0366} {-94.0657 37.901} {-94.0657 37.901} {-94.0736 37.6397} {-94.0736 37.6397} {-94.6181 37.6536} {-94.6181 37.6536} {-94.6181 37.6731} {-94.6181 37.6731} {-94.6141 38.0371} {-94.6141 38.0371} {-94.6141 38.06} {-94.6141 38.06} {-94.0585 38.0366}}}	0.079
MISSOURI:219	{{{-90.9585 38.8709} {-90.9646 38.5476} {-90.9646 38.5476} {-91.0719 38.6097} {-91.228 38.6284} {-91.3691 38.6993} {-91.3691 38.6993} {-91.4186 38.7098} {-91.4186 38.7098} {-91.4161 38.8453} {-91.265 38.8438} {-91.2643 38.9928} {-91.2643 38.9928} {-91.1114 38.8728} {-90.9585 38.8709}}}	0.112
MISSOURI:221	{{{-90.7801 38.2041} {-90.6401 38.0765} {-90.6401 38.0765} {-90.6451 37.7348} {-90.6451 37.7348} {-91.0999 37.74} {-91.0999 37.74} {-91.0959 38.204} {-91.0959 38.204} {-90.7801 38.2041}}}	0.137
MISSOURI:223	{{{-90.2176 37.315} {-90.2234 37.0865} {-90.1118 37.0412} {-90.1118 37.0412} {-90.2586 36.922} {-90.2586 36.922} {-90.6785 36.9264} {-90.6785 36.9264} {-90.7797 37.0503} {-90.7797 37.0503} {-90.7356 37.271} {-90.7356 37.271} {-90.5507 37.2726} {-90.55 37.3176} {-90.55 37.3176} {-90.2176 37.315}}}	0.095
MISSOURI:225	{{{-92.8536 37.484} {-92.687 37.4815} {-92.687 37.4815} {-92.686 37.067} {-92.686 37.067} {-92.9031 37.0706} {-92.9031 37.0706} {-93.0654 37.0886} {-93.0654 37.0886} {-93.0733 37.415} {-93.0733 37.415} {-93.0718 37.4865} {-92.8536 37.484}}}	0.09
MISSOURI:227	{{{-94.2322 40.5719} {-94.2143 40.3842} {-94.2143 40.3842} {-94.5983 40.3867} {-94.5983 40.3867} {-94.6324 40.5713} {-94.6324 40.5713} {-94.4713 40.5708} {-94.4713 40.5708} {-94.2322 40.5719}}}	0.084
MISSOURI:229	{{{-92.2527 37.4729} {-92.2513 37.0597} {-92.2513 37.0597} {-92.686 37.067} {-92.686 37.067} {-92.687 37.4815} {-92.687 37.4815} {-92.2527 37.4729}}}	0.096
MISSOURI:510	{{{-90.2578 38.5318} {-90.3206 38.5941} {-90.2517 38.719} {-90.1663 38.7726} {-90.1663 38.7726} {-90.1814 38.6606} {-90.1814 38.6606} {-90.2578 38.5318}}}	0.111
MONTANA:1	{{{-113.086 45.8606} {-112.759 45.7481} {-112.687 45.6252} {-112.687 45.6252} {-112.688 45.4778} {-112.506 45.4429} {-112.458 45.35} {-112.457 45.0886} {-112.334 45.0885} {-112.335 45.0006} {-112.191 44.9999} {-112.167 44.8267} {-112.066 44.7837} {-111.782 44.7811} {-111.782 44.7088} {-111.473 44.7092} {-111.473 44.7092} {-111.508 44.536} {-111.618 44.5507} {-111.618 44.5507} {-111.821 44.5092} {-111.868 44.5642} {-112.096 44.5231} {-112.288 44.568} {-112.388 44.4486} {-112.474 44.48} {-112.781 44.4848} {-112.816 44.3763} {-112.816 44.3763} {-113.004 44.4507} {-113.008 44.5258} {-113.133 44.7734} {-113.246 44.8225} {-113.34 44.7846} {-113.456 44.8653} {-113.452 45.0587} {-113.555 45.1129} {-113.692 45.2629} {-113.776 45.408} {-113.807 45.6021} {-113.904 45.6215} {-113.938 45.6957} {-113.938 45.6957} {-113.698 45.8435} {-113.528 45.8811} {-113.516 45.9386} {-113.516 45.9386} {-113.396 45.7676} {-113.226 45.8694} {-113.086 45.8606}}}	0.044
MONTANA:3	{{{-106.939 45.8701} {-106.878 45.8317} {-106.913 45.6841} {-106.73 45.673} {-106.73 45.3516} {-106.768 45.3528} {-106.768 45.1796} {-106.28 45.1798} {-106.28 45.1798} {-106.263 44.9937} {-106.263 44.9937} {-107.912 45.0013} {-107.912 45.0013} {-108.249 44.9995} {-108.249 44.9995} {-108.128 45.2179} {-108.699 45.2179} {-108.682 45.4331} {-108.645 45.4641} {-108.645 45.4641} {-108.317 45.4605} {-108.07 45.5193} {-108.047 45.8993} {-107.882 45.899} {-107.798 45.9857} {-107.674 45.9857} {-107.674 46.0436} {-107.511 46.0433} {-107.511 46.0433} {-107.425 46.0434} {-107.425 45.9569} {-107.176 45.9568} {-106.939 45.8701}}}	0.102
MONTANA:5	{{{-108.236 48.9996} {-108.259 48.7422} {-108.319 48.7423} {-108.346 48.4223} {-108.403 48.4432} {-108.403 48.4432} {-108.434 48.2194} {-108.434 47.9766} {-108.608 47.991} {-108.626 47.9208} {-108.888 47.9227} {-108.891 47.7344} {-108.891 47.7344} {-108.939 47.7902} {-109.274 47.7932} {-109.43 47.72} {-109.538 47.7389} {-109.538 47.7389} {-109.534 48.1351} {-109.534 48.1351} {-109.551 48.2935} {-109.464 48.4525} {-109.506 48.5716} {-109.49 49.0003} {-109.49 49.0003} {-108.236 48.9996}}}	0.05
MONTANA:7	{{{-111.498 46.7624} {-111.345 46.5459} {-111.227 46.4287} {-111.057 46.3982} {-111.127 46.2743} {-111.063 46.1929} {-111.063 46.1929} {-111.347 46.1881} {-111.416 46.0024} {-111.66 45.8335} {-111.66 45.8335} {-111.661 46.0494} {-111.784 46.05} {-111.788 46.569} {-111.788 46.569} {-111.634 46.5691} {-111.639 46.7383} {-111.498 46.7624}}}	0.062
MONTANA:9	{{{-108.645 45.4641} {-108.682 45.4331} {-108.699 45.2179} {-108.128 45.2179} {-108.249 44.9995} {-108.249 44.9995} {-108.621 45.0003} {-108.621 45.0003} {-109.799 45.0022} {-109.799 45.0022} {-109.798 45.1673} {-109.798 45.1673} {-109.692 45.1672} {-109.69 45.2613} {-109.609 45.2612} {-109.562 45.363} {-109.356 45.4644} {-109.192 45.4642} {-109.128 45.5861} {-108.843 45.611} {-108.843 45.611} {-108.645 45.4641}}}	0.048
MONTANA:11	{{{-104.044 45.8819} {-104.04 45.2129} {-104.04 45.2129} {-104.058 44.9974} {-104.058 44.9974} {-105.038 45.0003} {-105.038 45.0003} {-105.038 45.352} {-104.987 45.3519} {-104.982 45.7869} {-104.982 45.7869} {-104.939 45.7869} {-104.939 46.1366} {-104.886 46.1367} {-104.886 46.1367} {-104.516 46.1363} {-104.516 46.0546} {-104.39 46.0549} {-104.391 45.9703} {-104.135 45.9689} {-104.135 45.882} {-104.044 45.8819}}}	0.039
MONTANA:13	{{{-110.639 47.4163} {-110.639 47.359} {-110.768 47.3591} {-110.772 47.0959} {-110.645 47.0957} {-110.653 46.8236} {-110.653 46.8236} {-110.913 46.9805} {-111.071 47.0054} {-111.081 47.0881} {-111.159 47.0115} {-111.54 46.9999} {-111.539 46.9134} {-111.658 46.9133} {-111.658 46.9133} {-111.79 46.9139} {-111.789 47.129} {-112.045 47.193} {-112.047 47.5159} {-112.047 47.5159} {-111.923 47.5055} {-111.923 47.6114} {-111.667 47.6112} {-111.667 47.6978} {-111.409 47.6982} {-111.409 47.6982} {-110.976 47.6986} {-111.05 47.5983} {-110.864 47.525} {-110.769 47.5248} {-110.769 47.4459} {-110.639 47.4163}}}	0.052
MONTANA:15	{{{-109.534 48.1351} {-109.538 47.7389} {-109.538 47.7389} {-109.826 47.7162} {-109.845 47.5437} {-110.213 47.4166} {-110.213 47.4166} {-110.639 47.4163} {-110.639 47.4163} {-110.769 47.4459} {-110.769 47.5248} {-110.864 47.525} {-111.05 47.5983} {-110.976 47.6986} {-111.409 47.6982} {-111.409 47.6982} {-111.409 47.987} {-111.409 47.987} {-111.409 48.1322} {-111.409 48.1322} {-110.828 48.1331} {-110.756 48.2197} {-110.756 48.2197} {-110.625 48.2196} {-110.625 48.3065} {-109.846 48.3059} {-109.846 48.2191} {-109.727 48.2214} {-109.727 48.1326} {-109.534 48.1351}}}	0.042
MONTANA:17	{{{-104.733 46.6127} {-104.733 46.4822} {-104.906 46.4822} {-104.886 46.1367} {-104.886 46.1367} {-104.939 46.1366} {-104.939 45.7869} {-104.982 45.7869} {-104.982 45.7869} {-106.192 45.7885} {-106.192 45.7885} {-106.191 46.137} {-106.153 46.1372} {-106.155 46.4835} {-106.121 46.4836} {-106.121 46.8313} {-106.086 46.846} {-106.086 46.846} {-106.086 46.8603} {-106.086 46.8603} {-105.833 46.8605} {-105.618 46.8321} {-105.576 46.6579} {-105.495 46.658} {-105.449 46.5709} {-105.239 46.541} {-104.985 46.5406} {-104.859 46.6125} {-104.733 46.6127}}}	0.046
MONTANA:19	{{{-105.057 48.9992} {-105.038 48.6502} {-104.973 48.5632} {-104.973 48.5632} {-105.804 48.5633} {-105.804 48.5633} {-106.021 48.564} {-106.022 48.8239} {-106.152 48.8239} {-106.112 48.9995} {-106.112 48.9995} {-105.057 48.9992}}}	0.042
MONTANA:21	{{{-105.235 47.7908} {-105.235 47.7036} {-104.978 47.7034} {-104.978 47.6163} {-104.594 47.6159} {-104.594 47.529} {-104.513 47.5292} {-104.513 47.3547} {-104.42 47.3546} {-104.42 47.3546} {-104.342 47.2456} {-104.305 47.0423} {-104.412 46.9041} {-104.604 46.8609} {-104.604 46.8609} {-105.028 46.8615} {-105.07 46.9191} {-105.197 46.9192} {-105.197 46.9771} {-105.325 46.9772} {-105.325 47.1814} {-105.406 47.1815} {-105.406 47.1815} {-105.407 47.5292} {-105.364 47.5294} {-105.363 47.7904} {-105.235 47.7908}}}	0.048
MONTANA:23	{{{-112.558 46.2659} {-112.577 46.1789} {-112.577 46.1789} {-112.778 46.1358} {-112.777 46.0484} {-112.938 45.9932} {-112.924 45.9345} {-113.086 45.8606} {-113.086 45.8606} {-113.226 45.8694} {-113.396 45.7676} {-113.516 45.9386} {-113.516 45.9386} {-113.517 45.9399} {-113.517 45.9399} {-113.278 46.0456} {-113.284 46.2228} {-113.037 46.2231} {-113.037 46.2668} {-113.037 46.2668} {-112.558 46.2659}}}	0.065
MONTANA:25	{{{-104.045 46.6414} {-104.045 46.5409} {-104.045 46.5409} {-104.046 46.2802} {-104.046 46.2802} {-104.045 45.9453} {-104.045 45.9453} {-104.044 45.8819} {-104.044 45.8819} {-104.135 45.882} {-104.135 45.9689} {-104.391 45.9703} {-104.39 46.0549} {-104.516 46.0546} {-104.516 46.1363} {-104.886 46.1367} {-104.886 46.1367} {-104.906 46.4822} {-104.733 46.4822} {-104.733 46.6127} {-104.733 46.6127} {-104.607 46.6849} {-104.607 46.6849} {-104.418 46.6849} {-104.354 46.6414} {-104.045 46.6414}}}	0.037
MONTANA:27	{{{-108.891 47.7344} {-108.772 47.6455} {-108.313 47.5834} {-108.313 47.5834} {-108.315 47.3149} {-108.591 47.3063} {-108.719 47.2703} {-108.737 47.0982} {-108.609 47.0978} {-108.631 46.7494} {-108.631 46.7494} {-109.01 46.7506} {-109.01 46.7506} {-109.389 46.751} {-109.389 46.6936} {-109.389 46.6936} {-109.746 46.6938} {-109.746 46.6938} {-109.83 46.802} {-109.755 46.8962} {-109.757 47.1855} {-110.128 47.272} {-110.128 47.359} {-110.213 47.4166} {-110.213 47.4166} {-109.845 47.5437} {-109.826 47.7162} {-109.538 47.7389} {-109.538 47.7389} {-109.43 47.72} {-109.274 47.7932} {-108.939 47.7902} {-108.891 47.7344}}}	0.047
MONTANA:29	{{{-114.068 48.9989} {-113.956 48.8177} {-113.842 48.8557} {-113.703 48.7198} {-113.75 48.6139} {-113.467 48.5476} {-113.481 48.4597} {-113.357 48.4242} {-113.349 48.3101} {-113.349 48.3101} {-113.226 48.2341} {-113.235 48.1749} {-113.017 48.1324} {-113.017 48.1324} {-112.878 47.9763} {-112.985 47.954} {-112.985 47.954} {-113.087 47.9181} {-113.067 47.7765} {-113.166 47.7207} {-113.145 47.5963} {-113.145 47.5963} {-113.466 47.6} {-113.466 47.6} {-113.634 47.5999} {-113.634 47.5999} {-113.598 47.6838} {-113.682 47.7951} {-113.671 47.895} {-113.842 47.9782} {-113.886 48.0511} {-114.078 48.0235} {-114.038 47.9625} {-114.492 47.9619} {-114.477 47.7899} {-114.604 47.7896} {-114.604 47.7896} {-114.605 47.8756} {-114.99 47.8728} {-115.011 48.0154} {-115.011 48.0154} {-115.02 48.226} {-114.848 48.2262} {-114.85 48.5735} {-114.889 48.6584} {-114.652 48.659} {-114.612 48.7519} {-114.692 48.8422} {-114.729 49.0005} {-114.729 49.0005} {-114.068 48.9989}}}	0.088
MONTANA:31	{{{-111.063 46.1929} {-110.784 46.1924} {-110.784 46.1924} {-110.795 45.5902} {-110.919 45.5253} {-110.918 45.3511} {-111.038 45.3511} {-111.044 45.0014} {-111.044 45.0014} {-111.056 44.6663} {-111.056 44.6663} {-111.049 44.474} {-111.049 44.474} {-111.226 44.5764} {-111.219 44.622} {-111.378 44.7517} {-111.378 44.7517} {-111.373 45.3506} {-111.35 45.3506} {-111.351 45.6419} {-111.537 45.6421} {-111.66 45.7432} {-111.805 45.7977} {-111.805 45.7977} {-111.66 45.8335} {-111.66 45.8335} {-111.416 46.0024} {-111.347 46.1881} {-111.063 46.1929}}}	0.055
MONTANA:33	{{{-106.418 47.9574} {-106.358 47.8683} {-106.261 47.8683} {-106.261 47.529} {-106.298 47.3544} {-106.171 47.3547} {-106.17 47.1809} {-106.087 47.1809} {-106.087 47.1809} {-106.086 46.8603} {-106.086 46.8603} {-106.086 46.846} {-106.086 46.846} {-106.72 46.8452} {-106.721 46.8596} {-107.892 46.8515} {-107.892 46.8515} {-107.943 46.8777} {-107.881 46.9934} {-107.956 47.1309} {-107.96 47.359} {-107.909 47.4506} {-107.909 47.4506} {-107.694 47.6298} {-107.45 47.622} {-107.415 47.6917} {-107.415 47.6917} {-107.249 47.6615} {-106.875 47.6849} {-106.566 47.8148} {-106.418 47.9574}}}	0.034
MONTANA:35	{{{-112.194 48.9987} {-112.185 48.4776} {-112.185 48.4776} {-112.577 48.4834} {-112.581 48.3099} {-113.349 48.3101} {-113.349 48.3101} {-113.357 48.4242} {-113.481 48.4597} {-113.467 48.5476} {-113.75 48.6139} {-113.703 48.7198} {-113.842 48.8557} {-113.956 48.8177} {-114.068 48.9989} {-114.068 48.9989} {-112.194 48.9987}}}	0.072
